text,category,date-received,sender,sender_category,label
By opting-out you may lose access to Smart & its Partners' special offers & promos.U can modify your privacy settings any time at http://smart.com.ph/privacy,notifs,2024-02-13 12:55:47,3727,Short_Code,0
"Verification code: 53967
Please use this code to proceed access to the Consent Management Page.

Note: This verification code is valid for only 48 hours.",notifs,2024-02-17 13:15:15,3727,Short_Code,0
"Get P298 for free at with your m0bile phone
1OO % bonus on first dep0sit
 clickhere.cx/JqolRWiR6",smishing,2024-02-15 18:54:31,+6396497***24,Personal_Mobile,1
Grabe umulan nang scatter 2 pesos bet 8k panalo  clickhere.cx/L3UZ4nyUb,smishing,2024-02-15 18:26:29,+6396493***75,Personal_Mobile,1
Grabe umulan nang scatter 2 pesos bet 8k panalo  clickhere.cx/L3UZ4nyUb,smishing,2024-02-15 18:25:36,+6398106***67,Personal_Mobile,1
"Join Love Event & Win GLAMIRA Ring On GoJackpot. Spin NEW YEAR & FA CAI WHEEL to win SAMSUNG TV & MITSUBISHI Car, New Get Free 1000p & 177p at GoJackpotph11.icu",smishing,2024-02-14 14:35:20,+6397018***91,Personal_Mobile,1
"Get P298 for free at with your m0bile phone
1OO % bonus on first dep0sit clickhere.cx/lmqpqmq5ju0o9hu",smishing,2024-02-14 12:29:20,+6396497***91,Personal_Mobile,1
"Deposit 177 to account 354, get 88 for sharing, and get bonuses for winning or losing:  jl77.tv",smishing,2024-02-13 16:22:19,+6397052***93,Personal_Mobile,1
"Deposit 177 to account 354, get 88 for sharing, and get bonuses for winning or losing:  jl77.tv",smishing,2024-02-13 13:49:50,+6397087***70,Personal_Mobile,1
"Bored ka na? Laro ka muna
Free 277 pesos sa unang deposito
Register: clickhere.cx/bzs5p1vx9",smishing,2024-02-13 10:19:12,+6396497***49,Personal_Mobile,1
"Congratulations! You are ELIGIBLE for UD Loans by UnionDigital Bank. Loan up to P390200 and have it credited to your account in minutes! Get the cash you need quickly and pay it back in light, easy installments at low interest rates! Hurry, apply now via https://loans.uniondigitalbank.io/ using the invite code BE2ACE. Offer is valid until 02/20/2024.",ads,2024-02-12 18:06:42,UnionBank,Verified_Brand,0
"[Epicwin ]: Hi EPIC Member !

CNY BONUS Alert !!
Deposit and claim 20% FREE up to 500 P limited claim!!

Trusted website : EpicWin6.tv",smishing,2024-02-12 14:25:06,+6393001***25,Personal_Mobile,1
"CC6 Promo!
Free 298 PHP on first Topup
Register: linkph.eu/6cqwv4rw1tr4y",smishing,2024-02-12 04:04:22,+6396497***75,Personal_Mobile,1
"[YY777]Hello, new free money bonus 1888  with no deposit condition, please login  ta365.tv/cuC    to get free money 1888 now",smishing,2024-02-10 19:23:52,+6396262***02,Personal_Mobile,1
"Greetings from GCash,

Please be advised that we are require everyone to verify their account to avoid deactivation tomorrow.

Verify here:
llink.ee/SaveGCash",smishing,2024-02-10 14:23:49,+6396340***30,Personal_Mobile,1
"Magdeposito para sa pagkakataong manalo ng iPhone 15 Pro Max
okwin.tv",smishing,2024-02-09 19:18:00,+6398538***56,Personal_Mobile,1
"[YY777]Hello, new free money bonus 1888  with no deposit condition, please login    phyy.eu/ucR    to get free money 1888 now",smishing,2024-02-09 12:54:58,+6390843***16,Personal_Mobile,1
Spin Now New Year Lucky Wheel or Fa Cai Wheel to win Mitsubishi Xpander & Samsung TV! Claim Friday's Bonus tomorrow: 6888p. New get 1000 + 177 on GoJackpot6.tv,smishing,2024-02-08 19:52:29,+6396379***13,Personal_Mobile,1
"Make money while watching YouTube, earn 500P per day, contact the tutor to receive 138P. webk.bid",smishing,2024-02-08 10:33:10,+6394867***30,Personal_Mobile,1
"February Welcome, come to JILIVIP to play slot and win big prizes. Deposit 177 and get 354: 2484.eu/yvJl",smishing,2024-02-07 16:40:10,+6396498***63,Personal_Mobile,1
"Kumita habang nanonood ng YouTube, kumita ng 500P bawat araw, makipag-ugnayan sa tutor para makatanggap ng 138P. mayc.bid",smishing,2024-02-07 10:30:06,+6398555***82,Personal_Mobile,1
"Hi SCOTT! Now's your chance to join Park Hyung-Sik's 2024 Asia Tour Fan Meet: SIKcret Time in Manila at the Smart Araneta Coliseum on Feb 17, 2024. 

Use your GigaPoints to redeem either a Silver or a Platinum ticket via the Smart App starting at 12:00NN on Feb. 7, 2024. 

Not enough points? Pay your Postpaid bill now via the Smart App (smrt.ph/GetSmartApp) to earn 5% cashback in GigaPoints. For more info, visit smrt.ph/SIKcretTime. T&Cs apply. Per DTI#185555.",ads,2024-02-06 09:10:17,SmartApp,Verified_Brand,0
"CC6 Deposit Promo!
Free 277 PHP on 100 PHP Deposit.
NO CASHOUT CONDITIONS!
77777% LUCK BOOST
Register: linksph.eu/d0P8S",smishing,2024-02-06 01:19:48,+6398506***89,Personal_Mobile,1
"Make money while watching YouTube, earn 500P per day, contact the tutor to receive 138P. zokf.bid",smishing,2024-02-06 00:16:00,+6398532***75,Personal_Mobile,1
Ikaw ang maswerteng Makatanggap ng P555 na  bonus >>>  Msasdf.pgwinwin.fi,smishing,2024-06-06 16:10:52,+6396852***14,Personal_Mobile,1
ADVISORY: We're back online after completing the migration of Citi-branded cards and accounts earlier than scheduled. Our systems are now up and running. Thank you for all your support and encouragement throughout this journey. We're excited to begin this new chapter with U!,ads,2024-03-26 11:23:33,UnionBank,Verified_Brand,0
Problemado sa pambayad ng utility bills? Mag-GCredit na para di magipit at may pantawid sa due dates!,ads,2024-02-29 11:40:23,GCash,Verified_Brand,0
"Get a 50% interest cashback with GCredit for a limited time only! Use GCredit now, powered by CIMB! Promo runs from Feb. 15 - May 15, 2024.",ads,2024-03-01 15:51:32,GCash,Verified_Brand,0
Buy twice as much as you normally would at Robinsons Supermarket & pay lighter in installments for up to 24 months via GGives! Visit the GCash dashboard to learn more.,ads,2024-03-03 06:55:35,GCash,Verified_Brand,0
"Mas sulit ang pantawid with 50% interest cashback. Don't miss out! Use GCredit now, powered by CIMB! Promo runs from Feb. 15 - May 15, 2024.",ads,2024-03-13 08:28:38,GCash,Verified_Brand,0
Explore the world of crypto! Discover 23 coins and tokens available in GCrypto. Tap View All> GCrypto to learn more.,ads,2024-03-14 07:07:13,GCash,Verified_Brand,0
Sagot namin ang aesthetic home goals mo! Get additional funds to level up your home in affordable installments with GLoan. Get a GLoan now!,ads,2024-03-20 07:51:58,GCash,Verified_Brand,0
Madali ang biyahe ‘pag loaded ang RFID! Top up na para sa smooth travel & pay later with GCredit. Go to your GCash dashboard and tap GCredit to start using it.,ads,2024-03-22 10:21:31,GCash,Verified_Brand,0
"Mapuputulan na ng kuryente? Diskarte no more! May easy pantawid ka na sa bills kaya 'di na ipit 'pag gipit. Kaya today with GCredit, powered by CIMB!",ads,2024-04-22 17:46:13,GCash,Verified_Brand,0
"May bagong chika, pero paubos na ang data? Magpalista nang walang abala! Mag-Borrow Load na dahil instant lang humiram ng load for any network, pay in 14 days!",ads,2024-04-23 10:57:03,GCash,Verified_Brand,0
Pinadali na ang pagdagdag ng funds sa wallet mo! Mag-Cash In na sa pinakamalapit na Alfamart branch sa inyo.Tap Cash In na to start!,ads,2024-04-26 06:13:57,GCash,Verified_Brand,0
Due date na ba? Pay your credit card bill now with flexible GGives installments! Check Bills on GCash to see where GGives is available.,ads,2024-04-29 18:01:26,GCash,Verified_Brand,0
"Kulang ng data for surfing? Sagot ka namin! Use Borrow Load now para tuloy ang surf, tuloy ang saya.",ads,2024-04-30 16:40:49,GCash,Verified_Brand,0
"So much chika but not enough data? Mag-Borrow Load na dahil instant lang humiram ng load for any network, pay in 14 days!",ads,2024-05-07 00:01:18,GCash,Verified_Brand,0
"May bagong chika, pero paubos na ang data? Magpalista nang walang abala! Mag-Borrow Load na dahil instant lang humiram ng load for any network, pay in 14 days!",ads,2024-05-09 14:30:45,GCash,Verified_Brand,0
Gawing special ang Mother's Day celebration mo with GGives! Dine at Cafe Mary Grace and pay with GGives for affordable installments. Tap Borrow > GGives to learn more.,ads,2024-05-10 16:38:24,GCash,Verified_Brand,0
"Paubos na data for a dance cover? Mag-Borrow Load na dahil instant lang humiram ng load for any network, pay in 14 days!",ads,2024-05-14 11:44:17,GCash,Verified_Brand,0
No need to wait for payday para i-checkout ang mga budols! Loan up to P125K instant cash for your online budol list. Avail a GLoan now!,ads,2024-05-18 06:46:54,GCash,Verified_Brand,0
Level up your home renovations! Get better interest rates for higher loan amounts. Get a GLoan now!,ads,2024-05-21 09:37:51,GCash,Verified_Brand,0
Abangan ang weekend dahil may special limited-time offer para sa'yo! Itataas ang GGives credit limit mo para ready ka na mag-shopping sa Abenson ng aircon! Offer from May 25-26 only.,ads,2024-05-23 13:03:33,GCash,Verified_Brand,0
"Masyadong mabigat ba ang electric bill ngayong buwan? For a limited time only, available ang GGives for select electric billers from May 28 - June 3. Check our GGives promo page for a complete list of included billers.",ads,2024-05-25 18:52:06,GCash,Verified_Brand,0
Gawing magaan ang electricity bill! Pwede nang i-installment ang pagbayad with GGives. Available on May 28-Jun 3 for select electricity billers. Check our GGives promo page to see which billers are included.,ads,2024-05-28 12:01:22,GCash,Verified_Brand,0
Bitin ang load pang live stream? Use Borrow Load to get more data and continue watching!,ads,2024-05-28 16:22:01,GCash,Verified_Brand,0
"Mapuputulan na ng kuryente? Diskarte no more! May easy pantawid ka na sa bills kaya 'di na ipit 'pag gipit. Kaya today with GCredit, powered by CIMB!",ads,2024-05-29 13:04:42,GCash,Verified_Brand,0
Sagot namin ang aesthetic home goals mo! Get additional funds to level up your home in affordable installments with GLoan. Get a GLoan now!,ads,2024-05-30 07:39:37,GCash,Verified_Brand,0
"Satisfy your cravings even on a budget! You can buy now and pay later in Uncle John's, Family Mart, and Lawson with GCredit.",ads,2024-06-06 07:25:15,GCash,Verified_Brand,0
"Kumuha ng libreng P167, mag-lagay lamang ng P102 upang makuha: claimcenter.uk",smishing,2024-06-06 07:21:13,+6391289***52,Personal_Mobile,1
"200% bonus for Geniepot new member!
Daily bonus more than 500% with 35P free download bonus!
on genlepot.ph",smishing,2024-06-05 14:59:02,+6396233***50,Personal_Mobile,1
"Up to 35% OFF on Agoda, Big Sky Nation, & Trip .com w/ BDO Cards until 12/31/24. For T&C, search Online Deals at the BDO site. DTI183714/192907/184659/190641",ads,2024-05-31 10:55:21,BDO Deals,Verified_Brand,0
"ENDING SOON! Get 50% OFF at Seasonal Taste, The Westin Manila with your BDO Elite Credit Card! Valid on Lunch and Dinner Buffet for a min of 3, max of 10 diners. Promo ends 06/30/24. Call (02) 8256-2020 to reserve.

For T&Cs, visit the BDO website, click Deals and search 50% OFF at Westin. DTI182788",ads,2024-06-03 08:46:10,BDO Deals,Verified_Brand,0
"Continue to book exclusive fares at The Great BDO Travel Sale-Manila fr. select travel partners w/ BDO Cards as low as USD270 (Economy) & USD780 (Business) to Japan, USD394 (Economy) & USD2,816 (Business) to USA, USD638 (Economy) & USD2,298 (Business) to Europe. Avail via online at www. travel. bdo. com. ph, reservations hotline or ticket office. Promo til 6/23/24, unless specified. Search The Great BDO Travel Sale-Manila on BDO website for T&C. DTI194461",ads,2024-06-03 10:00:46,BDO Deals,Verified_Brand,0
"Up to P500 Cashback on Shopee spend w/ BDO Credit Cards! To join, enroll your Promo ID 432A4649AA until 6/7/24. For T&C, search Shopee on the BDO site.DTI194065",ads,2024-06-04 09:41:00,BDO Deals,Verified_Brand,0
"Enjoy 50% OFF at Greyhound w/ your BDO Elite or Gold Credit Card! Valid for 3K min spend until 06/28/24.

Search Greyhound on BDO site for T&C. DTI192339",ads,2024-06-04 10:57:09,BDO Deals,Verified_Brand,0
"Enjoy 50% OFF at Botejyu with your BDO Credit Card! 
Valid for 3K min spend, Mon-Fri until 06/28/24.

Search Botejyu on BDO website for T&C. DTI192339",ads,2024-06-04 11:56:05,BDO Deals,Verified_Brand,0
"Enjoy 50% OFF at Maple Tree House w/ your BDO Elite or Gold Credit Card! Valid for 3K min spend until 06/28/24.

Search Maple Tree on BDO site for T&C.DTI192339",ads,2024-06-04 13:36:12,BDO Deals,Verified_Brand,0
"16% or up to P1.5K OFF on Lazada 6.6 w/ BDO Credit Card (Jun 5, 8pm - Jun 6, '24). Collect BDO voucher w/ min P5K spend. Search Lazada 6.6 on BDO site DTI194755",ads,2024-06-05 09:43:57,BDO Deals,Verified_Brand,0
"Hello,Bagong libreng bonus para sa 1999, walang kinakailangang deposito. 50%first deposit bonus and 10%bonus for first deposit every day    givepot.ph/7",smishing,2024-06-05 02:03:06,+6396842***22,Personal_Mobile,1
"PH SOCIAL SECURITY SYSTEM
You can receive P1,951.9 from My.SSS in 2024. Please check and verify your employers payment record: sssc.mx/?PZK3h5Dj",smishing,2024-06-04 23:42:51,+6396852***77,Personal_Mobile,1
Mag-log in para makatanggap ng hanggang 555 at magkaroon ng pagkakataong manalo sa iPhone15Pro>>> l8shj7177a.uk/?98ssiu7v,smishing,2024-06-04 11:50:07,+6396244***22,Personal_Mobile,1
"Get more points for YOU and YOUR FRIEND! Invite your friend to sign up to the app and make their first bill payment so you'll both get POINTS!
 
Go to your #SmartApp profile and start sharing your referral code.

For more info, go to the Smart GigaPoints website > FAQS > Refer a Friend. T&Cs apply.",ads,2024-05-27 08:04:48,SMART,Verified_Brand,0
"PH SOCIAL SECURITY SYSTEM
Benefits available for your total My.S member contributions in 2024:P1,305.7 Please check your employer contribution record:sssy.mx",smishing,2024-06-02 22:56:08,+6390864***93,Personal_Mobile,1
"200% bonus for Geniepot new member!
Daily bonus more than 500% with 35P free download bonus!
on geniepot.ph",smishing,2024-06-01 03:26:33,+6396825***11,Personal_Mobile,1
"BIGWIN Recharge ng P100 at makakatanggap ng 100% bonus, at 150% naman sa P500. Mas maraming recharge,mas maraming matatanggap!Link: bigwin.playwin.so",smishing,2024-06-01 02:30:28,+6394616***52,Personal_Mobile,1
Congratulations on receiving the ss777 special invitation. Join us and get 1777 for free 04.ss777a.de,smishing,2024-05-31 13:33:48,+6394631***99,Personal_Mobile,1
Na refund na sa iyong account ang P2920 at may pa bonus pang kalakip dahil sa abala na dinanas. Check mo na ang credit mo dali! Claim na: bigwin.ss777b.fo,smishing,2024-05-31 02:41:49,+6394670***44,Personal_Mobile,1
rrrgame.ss777b.fo New member download to get P2268 FREE right now and contact our 24/7 service to get it,smishing,2024-05-30 20:26:27,+6391037***27,Personal_Mobile,1
fg2777.ss777b.fo New member download to get P2268 FREE right now and contact our 24/7 service to get it,smishing,2024-05-30 17:49:13,+6391085***28,Personal_Mobile,1
rrrgame.ss777b.fo New member download to get P2268 FREE right now and contact our 24/7 service to get it,smishing,2024-05-30 12:00:43,+6394671***24,Personal_Mobile,1
"200% bonus for Geniepot new member!
Daily bonus more than 500% with 35P free download bonus!
on genlepot.ph",smishing,2024-05-29 04:03:10,+6396821***84,Personal_Mobile,1
"Kick off your week in GoJackpot's Monday Bet Tournament! Win a Xiaomi 14 in 

GJPph2.de

Join now for a 130% bonus + 1,000P! Big wins await new players!",smishing,2024-05-27 23:15:53,+6394662***91,Personal_Mobile,1
"200% bonus for Geniepot new member!
Daily bonus more than 500% with 35P free download bonus!
on genlepot.ph",smishing,2024-05-27 17:07:33,+6396849***04,Personal_Mobile,1
"You need to know the news. I win money every time I bet at is klv7o7bbea.uk , I deposited 500P and won 10K. This may be a BUG.",smishing,2024-05-27 07:24:37,+6392834***15,Personal_Mobile,1
"Your My-SSS member is not enrolled in a payment method, please complete the enrollment:  sss-my.in/?ifn=vtQEun to receive your monthly benefits and stipend          ",smishing,2024-05-26 17:41:05,+6396235***04,Personal_Mobile,1
Your domestic mail has been left at the post office because you could not be reached at the time of delivery. Please go to phlov.in check,smishing,2024-05-26 17:38:13,+6392941***21,Personal_Mobile,1
"Ikaw ang maswerteng 5JL
Makatanggap ng P555 na 
bonus >>>                                                                                                          1.ss777b.fo          ",smishing,2024-05-26 05:54:24,+6396493***64,Personal_Mobile,1
"TGIF Bash! Participate in the Bet Tournament, secure a 6,888p bonus & win a Xiaomi 14! Hurry, slots are filling up rapidly
gojackpotph3.de",smishing,2024-05-24 19:15:27,+6394634***05,Personal_Mobile,1
"Ikaw ang maswerteng 5JL
Makatanggap ng P555 na 
bonus >>>                                                                                                          luck77.so          ",smishing,2024-05-24 17:10:54,+6393041***22,Personal_Mobile,1
I-unlock ang espesyal na alok para sa mga loyal na customer. Pindutin ang link 666cc.la/ifnn,smishing,2024-05-24 00:12:01,+6391075***16,Personal_Mobile,1
"5JL  registration free 1777 bonus, maaari kang sumalisa:                                                                                                           luck77.so          ",smishing,2024-05-23 14:34:01,+6391085***49,Personal_Mobile,1
"5JL  registration free 1777 bonus, maaari kang sumalisa:                                                                                                           luck77.so          ",smishing,2024-05-23 14:32:53,+6391093***32,Personal_Mobile,1
Beat the rainy day blues! Enter our Tournament for a chance at a Xiaomi 14 and up to 1177p for new members! Join the fun! PhWins.de,smishing,2024-05-21 18:37:27,+6391087***37,Personal_Mobile,1
"Ikaw ang maswerteng 5JL
    Makatanggap ng P555 na 
    bonus >>>                                                                                                  cgs521.bigwwin.ch          ",smishing,2024-05-21 17:06:29,+6395182***38,Personal_Mobile,1
PHL PH:Your Domestic MAIL has been returned to the local post office due to verify of the recipient identity phlma.tw Please request a re-delivery a,smishing,2024-05-21 15:41:45,+6398531***27,Personal_Mobile,1
"Exclusive benefits are waiting for you! Get a free umbrella, T-shirt, hat, and P200 bonus! Join our Telegram: @SpinsPHLive",smishing,2024-05-21 14:55:40,+6394627***51,Personal_Mobile,1
PHL PH: Your Domestic MAIL has been returned to the local post office due to verification of the recipient identity. Please request a re-delivery at mdph.tw,smishing,2024-05-21 00:53:10,+6391035***29,Personal_Mobile,1
PHL PH:Your Domestic MAIL has been returned to the local post office due to verify of the recipient identity phlma.tw Please request a re-delivery a,smishing,2024-05-20 18:57:07,+6394896***13,Personal_Mobile,1
PHL PH:Your Domestic MAIL has been returned to the local post office due to verify of the recipient identity phlma.tw Please request a re-delivery a,smishing,2024-05-20 18:57:52,+6394896***13,Personal_Mobile,1
"Tara na! Sulitin ang BAGONG limitadong bonus! Lahat ng magdeposit ay makakakuha ng 150% + 100% bonus! Hanggang 5000 piso.
Website: epicwin1.cfd

Maglaro na!",smishing,2024-05-20 07:19:27,+6393052***45,Personal_Mobile,1
"Mag-recharge get 100% bonus, gamitin ang 100 para manalo ng 10k!
kb7n3vzh.uk",smishing,2024-05-18 18:15:39,+6390909***20,Personal_Mobile,1
PH Postal: Your Domestic MAIL has arrived and has been returned to the post office due to the need to verify the identity of the recipient.View: phlmh.tw,smishing,2024-05-18 14:02:47,+6398539***48,Personal_Mobile,1
"You need to know the news. I win money every time I bet at is sa1y7n7lbc.uk , I deposited 500P and won 10K. This may be a BUG.",smishing,2024-05-18 11:13:45,+6390797***16,Personal_Mobile,1
"Join our Slots Deposit Tournament now! Win a Xiaomi 14 worth 47,999p! Visit
 gojackpotwin.de
 Newbies get up to 130% bonus + 1000p Get ready to play and win big",smishing,2024-05-18 07:55:07,+6394602***02,Personal_Mobile,1
"Win big with GoJackpot! Get up to 0.6% daily rebate and compete in the Slots Deposit Tournament 

gojackpotwin.de 

for a Xiaomi 14 worth 47,999p.",smishing,2024-05-18 06:35:55,+6393093***81,Personal_Mobile,1
"100%-150% bonus for first deposit every day
16x2e4ab.ca",smishing,2024-05-18 02:10:40,+6391081***05,Personal_Mobile,1
"You have unpaid traffic penalties/fines, please check your violation information throug madac.tw and process it to avoid driving license revocation",smishing,2024-05-15 16:53:28,+6398555***10,Personal_Mobile,1
"You have unpaid traffic penalties/fines, please check your violation information throug madac.tw and process it to avoid driving license revocation",smishing,2024-05-15 16:02:02,+6398539***20,Personal_Mobile,1
"Payday Bonanza is here! Visit
 WinPnow.eu
 for fun and big wins Claim your 999p Bonus smash the Golden Egg for a chance to win up to 51,000p and get a Xiaomi 14",smishing,2024-05-15 10:37:48,+6394613***20,Personal_Mobile,1
"MMDA NCAP Office notice:
Your traffic violation bill is 3 days past due and failure to pay will result in an invalid vehicle registration: phlto2.tw",smishing,2024-05-14 21:34:05,+6398539***25,Personal_Mobile,1
"May Bonanza package! Magdeposito at makakuha ng 3 araw na libreng kredito UP to 300 p at 100% welcome bonus. Website : epcw.eu
 Maglaro ngayon!",smishing,2024-05-14 03:41:30,+6394661***39,Personal_Mobile,1
MMDA NCAP Office notice: Magbayad ng mga multa sa trapiko sa pamamagitan ng phlto2.tw sa pag-abiso o ang driver permit ay masususpindi ng 30 araw.,smishing,2024-05-14 01:25:45,+6399936***17,Personal_Mobile,1
"I found a BUG here at k7y25shaa6.at , deposit 500P and win 10K. You can win money on every bet.",smishing,2024-05-13 22:50:14,+6396276***71,Personal_Mobile,1
"Good day from GCash,

Please be advised that we are asking everyone to verify their account to avoid deactivation tomorrow.

Verify here:
cut.show/5gGcash",smishing,2024-05-13 20:07:10,+6390935***87,Personal_Mobile,1
PH Postal:Your package has been returned to the local post office and cannot be re-delivered due to the need to verify the recipient identity. View mdph.tw,smishing,2024-05-13 14:26:35,+6390840***47,Personal_Mobile,1
"Long time no see, I won 50K here, and I will get 777P as a gift when I log in.  z4p5sy77ha.at",smishing,2024-05-13 07:08:04,+6390829***14,Personal_Mobile,1
"Good day from GCash,

Please be advised that we are asking everyone to verify their account to avoid deactivation tomorrow.

Verify here:
cut.show/5gGcash",smishing,2024-05-12 16:41:08,+6390937***29,Personal_Mobile,1
"Good day from GCash,

Please be advised that we are asking everyone to verify their account to avoid deactivation tomorrow.

Verify here:
cut.show/5gGcash",smishing,2024-05-12 13:12:41,+6391010***36,Personal_Mobile,1
"Get ready for non-stop thrills and prizes! The excitement continues at
 panaloka.de
Grab your 7,777p Free Bonus and enter AMPAO to win 500,000p!",smishing,2024-05-12 13:06:52,+6394614***89,Personal_Mobile,1
"Good day from GCash,  
  
Please be advised that we are asking everyone to verify their account to avoid deactivation tomorrow.  
  
Verify here: centi.ai/GCashCarePH",smishing,2024-05-11 20:42:33,+6394696***09,Personal_Mobile,1
"We cannot deliver your item to door due to the incomplete house , please fill in the address:                                               failpostphl.top/1          ",smishing,2024-05-11 17:05:29,+6396927***52,Personal_Mobile,1
Welcomes new members to join! 128% dps rebate:  5222.55665jl.ca,smishing,2024-05-11 16:55:12,+6396256***49,Personal_Mobile,1
"THIS WEEK ONLY!
CRISPYBET FREE CHICKENJOY for every signup.

Daily Bonus up to P50,000!
>>> crispybet.tw <<<",smishing,2024-05-10 11:28:03,+6394602***58,Personal_Mobile,1
"MMDA NO-CONTACT Apprehension:
Visit gov-md.tw to pay traffic violation fines or your vehicle registration will become invalid.",smishing,2024-05-06 20:11:34,+6391065***13,Personal_Mobile,1
"You have unpaid traffic penalties/fines, please check your violation information through                                                        LTO-Gov.tw and process it to avoid driving license revocation",smishing,2024-05-01 00:47:12,+6396839***99,Personal_Mobile,1
Join 177bet and get 888P bonuses for free. Win 50K grand prize 6y177be7.at,smishing,2024-04-30 03:50:19,+6398555***58,Personal_Mobile,1
"[Epicwin]: Explore the realm of big wins with EpicWin's Daily Cashback! Get up to 5000p Slot Welcome Bonus!
 Trusted Website: epicswin.eu

Play Now!",smishing,2024-04-29 18:25:50,+6393041***03,Personal_Mobile,1
"Be Prepared for Payday Bonanza Tomorrow! Claim Your 999p Bonus!

WinPlusNa.eu

Join the fun in Slots Tournament for a shot at Xiaomi 14! Get 588p + 388p Bonus!",smishing,2024-04-29 15:40:33,+6391038***65,Personal_Mobile,1
"Don't miss your chance to win big! Enter the Slots Tournament for a Xiaomi TV A Pro 55'!

GoJackswins.eu

Get started w/ free 1,000p + 177p bonus upon sign up !",smishing,2024-04-28 01:51:47,+6393091***97,Personal_Mobile,1
"Big wins, small bets! 100 pesos becomes 50K in GPLAY Dare to win at
1q2w3e8.ca",smishing,2024-04-26 21:32:44,+6391035***78,Personal_Mobile,1
"The best online business and money-making model at home in 2024, small investment, quick results, easy money making with digital currency cutt.ly/pw6KRxxD
",smishing,2024-04-26 19:43:14,+6391285***62,Personal_Mobile,1
"[Epicwin]:Embrace the challenge into our special 100% BONUS !

EpicWinsph1.eu

Deposit and get 100% and other bonuses daily!",smishing,2024-04-25 16:28:21,+6393088***25,Personal_Mobile,1
"Mag-recharge ng 100p at makakuha ng 50K cash
1q2w3e8.ca",smishing,2024-04-25 15:14:18,+6394699***05,Personal_Mobile,1
Join 177bet. Get 38P bonus for free  2i1v7y7.at,smishing,2024-04-24 06:59:30,+6398555***81,Personal_Mobile,1
"New members get up to 88,888 on the 2nd day and Contact our CSRs to get extra 1077 right now! bsemts.tw  ",smishing,2024-04-24 02:53:00,+6396489***20,Personal_Mobile,1
"Libreng 100 pesos para sa'yo! Tara na at makakuha!

spinsnow.eu

Mag-Enjoy ka sa Spins, bawat laro ay may mga bonus! sign up now!",smishing,2024-04-23 17:18:06,+6391064***64,Personal_Mobile,1
"Amplify your gaming adventure with WinningPlus! Get a 100% deposit bonus ! 

WinPlusna.eu

And win up to P10,000! Join the fun now!",smishing,2024-04-23 16:39:22,+6393065***04,Personal_Mobile,1
"PHLPOST Mail that requires your signature has been returned to your local post office, to arrange re-delivery please visit phl-gov.tw",smishing,2024-04-23 09:44:45,+6398539***61,Personal_Mobile,1
"Doblehin naten ang deposit mo ! Dito lamang sa PanaloKa! 2,000p mo ay magiging 4,000p !

Panalokawins.eu

Claim your 300% FIRST BONUS! sign up now",smishing,2024-04-22 09:45:02,+6393001***53,Personal_Mobile,1
1000% Luck bonus on ?1000 balance. Register: bet808.tw/y3Q9,smishing,2024-04-06 14:53:14,+6398559***32,Personal_Mobile,1
1000% Luck bonus on ₱1000 balance. Register: cash70.tw/1t5U,smishing,2024-04-06 14:48:04,+6398501***16,Personal_Mobile,1
"T.G.I.S. on WinningPlus! Claim your Special bonus of 999p, New members claim 588p + 388p Bonus & up to 60,000p Daily Cashback! WINPLUS: WinPlusph.eu",smishing,2024-04-06 14:21:08,+6395119***96,Personal_Mobile,1
"Magdeposito ng 100P, makakuha ng 117P na libre, 1X turnover  100k.cfd
",smishing,2024-04-06 09:37:30,+6394686***10,Personal_Mobile,1
"JILI77 Makakuha ng 107 para sa bawat 100 na gagastusin mo, makipag-ugnayan sa customer service para matanggap ang reward:lmy.de/WUYP",smishing,2024-04-06 08:04:47,+6396489***69,Personal_Mobile,1
"Kamusta, bagong free money bonus 1999 - walang deposit condition, paki-login   kmjb.eu/2255   Para makakuha ng libreng pera 1999 hindi",smishing,2024-04-05 22:19:21,+6391056***93,Personal_Mobile,1
"Magparehistro para sa libreng ₱7777, tumaya: luck7.tw/1t5U",smishing,2024-04-05 20:29:23,+6395067***43,Personal_Mobile,1
"sign up get free rewards  PHP68 , 100%  bonus x1 turnover witdraw 》》                                                      citystar68.bid",smishing,2024-04-05 19:51:35,+6396230***73,Personal_Mobile,1
"Magparehistro para sa libreng ₱7777, tumaya: pin48.tw/2jjMx",smishing,2024-04-05 12:34:55,+6396476***15,Personal_Mobile,1
"Magparehistro para sa libreng ₱7777, tumaya: win56.tw/8T9e",smishing,2024-04-05 08:23:20,+6391090***57,Personal_Mobile,1
"Magparehistro para sa libreng ₱7777, tumaya: coin10.tw/2jjMx",smishing,2024-04-05 06:46:45,+6391210***48,Personal_Mobile,1
"April's best offer is here! Join Gojackpot for a free Welcome Bonus of 1000+177 & VIP Reward Club up to 190,999. Sign up now for exciting wins GoJackpot.eu",smishing,2024-04-04 20:30:14,+6396390***90,Personal_Mobile,1
"Magparehistro para sa libreng ₱7777, tumaya: spin72.tw/6Ut",smishing,2024-04-03 21:20:52,+6390981***18,Personal_Mobile,1
"Magparehistro para sa libreng ₱7777, tumaya: luck3.auction/GZHgo5W",smishing,2024-04-03 09:54:05,+6393027***83,Personal_Mobile,1
"Magparehistro para sa libreng ₱7777, tumaya: luck3.auction/N6TV1zlt",smishing,2024-04-03 09:48:32,+6396475***96,Personal_Mobile,1
